posting_id,job_board_id,source,company_name,canonical_url,title,project,location,employment_type,remote_type,writer_match_confidence,is_active,first_seen_at,last_updated,description
54d05d6e-2d43-44db-a009-0a7b9ad383f3,9b6ae212-84b2-41a5-9685-d0ee8a265bdb,animation_jobs_sheet,Rebellion,https://apply.workable.com/rebellion/j/38D11CBF06/,Narrative Designer,,"Warwick, United Kingdom, England",,hybrid,1,True,2026-06-22 18:55:42.875837+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": ""Must have the right to work in the UK"", ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
51c5553f-048e-43ad-8d6e-889980d80c9d,9b6ae212-84b2-41a5-9685-d0ee8a265bdb,animation_jobs_sheet,Fusebox Games,https://fuseboxgames.careers.hibob.com/jobs/79c7c6fa-00e4-4127-88b4-abaf507aa25a,Writer,,"London, United Kingdom, England",,remote,0.95,True,2026-06-22 18:55:42.875244+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": ""Must be UK-based"", ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
dca23927-6fca-44b9-9712-da8f5dfa3fc7,9b6ae212-84b2-41a5-9685-d0ee8a265bdb,animation_jobs_sheet,Fenris Creations,https://careers.fenriscreations.com/postings/93830dd7-2ca9-45ca-a1a1-95a3f021b598,Level Designer,,"London, United Kingdom, England",,hybrid,0.34,True,2026-06-22 18:55:42.872597+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [""Unreal""], ""languages"": [], ""minimum_years"": null}}"
fc3e98fa-3469-49f1-9e85-a9d3bab0b812,9b6ae212-84b2-41a5-9685-d0ee8a265bdb,animation_jobs_sheet,Wizards of the Coast,https://job-boards.greenhouse.io/hasbro/jobs/4273441009,Narrative Designer,,"Renton, Washington, United States",,onsite,1,True,2026-06-22 18:55:42.871481+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [""Smartsheet"", ""Excel"", ""Teams""], ""languages"": [], ""minimum_years"": null}}"
19445f08-f89c-4810-851a-915a82164b9a,9b6ae212-84b2-41a5-9685-d0ee8a265bdb,animation_jobs_sheet,Templar Media,https://templar.applytojob.com/apply/lINuxHYsPr/Game-Writer,Writer,,"Alpharetta, Georgia, United States",,hybrid,0.95,True,2026-06-22 18:55:42.871330+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": ""For games"", ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
b612fd52-35b4-46ab-a73d-96989c06acd7,9b6ae212-84b2-41a5-9685-d0ee8a265bdb,animation_jobs_sheet,HandyGames,https://handy-games.com/en/jobs/narrative-game-designer/,Narrative Designer,,"Giebelstadt, Germany",,onsite,1,True,2026-06-22 18:55:42.871173+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": ""Must be fluent in German and English"", ""technical_details"": {""skills"": [], ""languages"": [""English"", ""German""], ""minimum_years"": null}}"
d7105e92-b9fa-4034-9dd9-195676f060fb,9b6ae212-84b2-41a5-9685-d0ee8a265bdb,animation_jobs_sheet,Avalanche Software,https://warnerbros.wd5.myworkdayjobs.com/en-US/global/job/UT-Salt-Lake-City-175-East-400-South/Senior-Designer--Gameplay_R000106329,Gameplay Designer,,"Salt Lake City, Utah, United States",,hybrid,0.32,True,2026-06-22 18:55:42.870579+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [""Maya"", ""Unreal""], ""languages"": [], ""minimum_years"": null}}"
1bbf2d41-17e3-4a47-ad21-651a99428947,9b6ae212-84b2-41a5-9685-d0ee8a265bdb,animation_jobs_sheet,Icefall Interactive,https://icefall-interactive.com/jobs/narrative-designer-writer/,Narrative Designer,,"Nelson, British Columbia, Canada",,hybrid,1,True,2026-06-22 18:55:42.870244+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
bbfc5284-2d7f-4924-b060-e0c53a3241c2,9b6ae212-84b2-41a5-9685-d0ee8a265bdb,animation_jobs_sheet,Velan Studios,https://apply.workable.com/velanstudios/j/1B5DFBDFA9/,Level Designer,,"Toronto, Ontario, Canada",,hybrid,0.34,True,2026-06-22 18:55:42.867779+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [""Unity"", ""Unreal""], ""languages"": [], ""minimum_years"": null}}"
92aba436-e603-4b41-b9b6-f718f0844722,45ce1785-fb08-4301-872a-3c2d97fbbdfc,hitmarker,Larian Studios,https://hitmarker.net/jobs/larian-studios-writer-1696703,Writer,,"Warsaw, Poland",full-time,,0.95,True,2026-06-18 17:57:17.169664+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
c2a2e545-a78e-4209-90f7-f5387e34bcf3,45ce1785-fb08-4301-872a-3c2d97fbbdfc,hitmarker,Activision,https://hitmarker.net/jobs/activision-quest-designer-1723908,Quest Designer,,"Warsaw, Poland
Malmö, Sweden",freelance,,0.97,True,2026-06-18 17:57:17.168993+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
c77ed521-5836-4a80-b73b-3a051854a470,45ce1785-fb08-4301-872a-3c2d97fbbdfc,hitmarker,Larian Studios,https://hitmarker.net/jobs/larian-studios-level-designer-1724337,Level Designer,,"Guildford, UK",full-time,,0.34,True,2026-06-18 17:57:17.168896+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
8b054a3d-9538-4fac-9639-f0cf3fc63b13,45ce1785-fb08-4301-872a-3c2d97fbbdfc,hitmarker,2K,https://hitmarker.net/jobs/2k-senior-mission-designer-1727648,Senior Mission Designer,,"Brighton, UK",full-time,,0.88,True,2026-06-18 17:57:17.168806+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
48eb9555-9ce5-43bb-9b59-0999139f15c7,45ce1785-fb08-4301-872a-3c2d97fbbdfc,hitmarker,Larian Studios,https://hitmarker.net/jobs/larian-studios-writer-internship-1733489,Writer Internship,,"Barcelona, Spain",internship,,0.95,True,2026-06-18 17:57:17.168331+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
f6000be2-95b6-4857-ad31-c603226df243,45ce1785-fb08-4301-872a-3c2d97fbbdfc,hitmarker,CaptureAge,https://hitmarker.net/jobs/captureage-game-writer-age-of-empires-1738466,Game Writer | Age of Empires,,Remote (Europe),contract,,0.95,True,2026-06-18 17:57:17.167884+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
2a3deb9d-ab12-4bfb-82a5-525144387519,45ce1785-fb08-4301-872a-3c2d97fbbdfc,hitmarker,Gameloft,https://hitmarker.net/jobs/gameloft-disney-dreamlight-valley-narrative-designer-1678175,[Disney Dreamlight Valley] Narrative Designer,,"Montréal, QC, Canada",full-time,,1,True,2026-06-18 17:57:17.167494+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
a2c552de-acf1-49ea-83b3-1eab36b5bcd4,45ce1785-fb08-4301-872a-3c2d97fbbdfc,hitmarker,Criterion Games,https://hitmarker.net/jobs/criterion-games-lead-narrative-designer-1715545,Lead Narrative Designer,,"Guildford, UK",full-time,,1,True,2026-06-18 17:57:17.167105+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
68618bec-f282-4bf5-ab61-baac35755fe0,45ce1785-fb08-4301-872a-3c2d97fbbdfc,hitmarker,DICE,https://hitmarker.net/jobs/dice-senior-narrative-writer-tft-1737507,Senior Narrative Writer (TFT),,"Stockholm, Sweden",full-time,,1,True,2026-06-18 17:57:17.166487+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
45a059b5-2c35-435b-b7af-0405935c2440,45ce1785-fb08-4301-872a-3c2d97fbbdfc,hitmarker,Criterion Games,https://hitmarker.net/jobs/criterion-games-senior-narrative-designer-1738200,Senior Narrative Designer,,"Guildford, UK",full-time,,1,True,2026-06-18 17:57:17.166362+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
5161aa0f-b47c-4a7e-96cc-187f006c4af1,e26150a8-5425-4c8e-8a53-d38f0444d722,gracklehq,FunPlus,https://gracklehq.com/rd/10939,Narrative Designer / Writer,,"Beijing, China",,,1,True,2026-06-18 17:56:39.633432+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
713c8075-4c3f-478d-acce-4f7d61b20623,e26150a8-5425-4c8e-8a53-d38f0444d722,gracklehq,Grimlore Games,https://gracklehq.com/rd/341989,Narrative Designer / Writer (m/f/d),,"Munich, Germany",,,1,True,2026-06-18 17:56:39.633227+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
63ce2a23-fce7-47c2-ba85-9d01bda9e876,37c5859e-2e45-4d4a-8f35-1f3f38662acb,cdprojektred,CD PROJEKT RED,https://www.cdprojektred.com/en/jobs/22170-senior-writer,Senior Writer,Cyberpunk 2,"Boston, MA, United States",full-time,,1,True,2026-06-18 17:56:21.528672+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": 196000, ""min"": 118800, ""currency"": ""USD""}, ""qualifications"": ""At least 5 years of experience as a Senior Writer, preferably with a focus on RPG and story-driven games. AAA experience is a bonus.\nStrong storytelling abilities and a deep understanding of interactive narrative design and dramatic structure.\nExceptional writing skills, including the ability to create compelling characters, immersive storylines, sharp dialogue, and dynamic screenplays.\nKnowledge of game design principles and an understanding of how narrative elements integrate with gameplay mechanics.\nAbility to provide insightful feedback and support to members of the writing team.\nAbility to manage tasks independently while collaborating with the team.\nExcellent communication and collaboration skills to work effectively with cross-functional teams.\nPassion for video games and a deep understanding of different game genres and player expectations."", ""responsibilities"": ""Cooperate closely with the Creative Director, Lead Writer and narrative teams.\nDevelop narrative elements and features of our game, such as writing engaging dialogues, intriguing scenarios, and memorable characters\nMaintain the overall writing style and tone throughout the game.\nCreate documents to support the game\u2019s story in alignment with the project\u2019s vision.\nMentor and support a team of talented writers.\nCollaborate with other stakeholders to ensure that the story elements are consistent across narrative, gameplay mechanics and visuals.\nReview and revise narrative features to ensure the highest possible standard."", ""technical_details"": {""skills"": [""Excel""], ""languages"": [], ""minimum_years"": 5}}"
72103ca1-f6d1-4a37-a1ab-db6c77ac03f4,4a15b5b7-7dc9-4190-b8df-46ae37963931,IGDA Writing SIG,Cherrypick Games,https://www.linkedin.com/posts/martin-kwaśnica-6329482_looking-for-a-narrative-designer-game-activity-7407007003899994113-R5Km,Narrative Designer / Game Writer,,,,,0.95,True,2026-06-16 22:02:04.714307+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": ""Understands narrative design as game design, not just writing."", ""responsibilities"": ""Own narrative design on an indie project with direct creative impact."", ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
ce7526ac-a622-400c-8ff8-c329f23d59f0,4a15b5b7-7dc9-4190-b8df-46ae37963931,IGDA Writing SIG,Cloud Chamber,https://www.linkedin.com/jobs/view/4193164738/,Senior Narrative Designer,,"Montreal, Quebec",,,0.96,True,2026-06-16 22:02:04.714307+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": ""Adventurously creative senior narrative designer."", ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
d4010de4-afbb-4297-90ed-92f37b7c1f2c,4a15b5b7-7dc9-4190-b8df-46ae37963931,IGDA Writing SIG,Crystal Dynamics,https://job-boards.greenhouse.io/crystaldynamics/jobs/4640345005,Game Writer Intern,,"San Carlos, California",internship,hybrid,0.72,True,2026-06-16 22:02:04.714307+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": ""For juniors or seniors in college."", ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
7930315c-06fe-4ce3-9a17-6239dd6f1393,4a15b5b7-7dc9-4190-b8df-46ae37963931,IGDA Writing SIG,Cubicle 7 Games,https://www.linkedin.com/posts/cubicle-7-games_writers-wanted-whether-its-case-nightmare-activity-7407397003560910848-j4bv,Freelance Writer,The Laundry Files,,freelance,,0.8,True,2026-06-16 22:02:04.714307+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": ""Familiarity with The Laundry Files; precision, nerve, and comfort with the setting."", ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
6be07fe7-fa77-44e9-bfdc-f081ada69d33,4a15b5b7-7dc9-4190-b8df-46ae37963931,IGDA Writing SIG,Darkpaw Games,https://www.daybreakgames.com/careers/?job=7849293002,Game Designer I - Content Design,,,,,0.44,True,2026-06-16 22:02:04.714307+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": ""Test content and give qualitative feedback on mechanics, design, and balancing."", ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
e191fefd-da5a-494b-83e6-f14443c56873,4a15b5b7-7dc9-4190-b8df-46ae37963931,IGDA Writing SIG,Falcon's Beyond,https://falconsbeyond.com/careers/,Creative Writer,,,,,0.72,True,2026-06-16 22:02:04.714307+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
46155493-de71-4a28-87ee-54ddb50649d1,4a15b5b7-7dc9-4190-b8df-46ae37963931,IGDA Writing SIG,HoYoverse,https://job-boards.greenhouse.io/hoyoverse/jobs/4871160007,Game Writer,,United States,,,0.95,True,2026-06-16 22:02:04.714307+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
2abc8064-6a20-4c67-8115-b65982d77a01,4a15b5b7-7dc9-4190-b8df-46ae37963931,IGDA Writing SIG,Innersloth,https://innersloth.bamboohr.com/careers/31,Senior Writer,,,contract,remote,0.95,True,2026-06-16 22:02:04.714307+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": null, ""responsibilities"": ""Write and edit text assets for narrative work on a new game."", ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
89f3b4ba-dc1c-4442-86ed-4e6b222819ee,4a15b5b7-7dc9-4190-b8df-46ae37963931,IGDA Writing SIG,Meow Wolf,https://meowwolf.wd1.myworkdayjobs.com/en-US/MeowWolf/job/Santa-Fe-NM/Narrative-Designer--Project-Based-Role-_JR102160?source=LinkedIn,Narrative Designer,,United States,project-based,remote,0.95,True,2026-06-16 22:02:04.714307+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": ""Must be authorized to work in the United States; state restrictions apply."", ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
05785eee-eb9c-45c1-b865-eccfc0316dde,4a15b5b7-7dc9-4190-b8df-46ae37963931,IGDA Writing SIG,Shiny Shoe,https://www.linkedin.com/posts/mark-cooke_at-shiny-shoe-we-are-seeking-an-experienced-activity-7404603826907095042-A-KP,Story and Writing Consultant,,,contract,,0.82,True,2026-06-16 22:02:04.714307+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": ""Experience shipping games, gameplay-led titles, and adaptability during iteration."", ""responsibilities"": ""Consult on story and writing for the next original game after Monster Train 2."", ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
2b05b1cc-eca5-4d45-8c53-2273f1ccbdb4,4a15b5b7-7dc9-4190-b8df-46ae37963931,IGDA Writing SIG,The Marshmallow Project,https://emploi.afjv.com/emploi-jeux-video/ECEP2258-28432,Narrative Designer,,"Paris, France",cdi,,0.95,True,2026-06-16 22:02:04.714307+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": ""Passionate about crafting experiences and impact on kids education."", ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
43a75f01-5857-4703-84f9-2dba28b84d15,4a15b5b7-7dc9-4190-b8df-46ae37963931,IGDA Writing SIG,Uncommon,https://www.linkedin.com/posts/brenttam_were-looking-for-a-narrative-writer-contract-ugcPost-7405331157363392513-U6qW,Narrative Writer,,,contract,,0.92,True,2026-06-16 22:02:04.714307+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": ""Creative writing, games, and comedy writing."", ""responsibilities"": null, ""technical_details"": {""skills"": [], ""languages"": [], ""minimum_years"": null}}"
8e529e1e-7539-4937-b224-c922596b3260,37c5859e-2e45-4d4a-8f35-1f3f38662acb,cdprojektred,CD PROJEKT RED,https://www.cdprojektred.com/en/jobs/22160-expert-level-designer,Expert Level Designer,Hadar,"Warsaw, Masovian Voivodeship, Poland",full-time,,0.39,True,2026-06-14 19:15:37.326875+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": 520080, ""min"": 378000, ""currency"": ""PLN""}, ""qualifications"": ""Min. 7 years\u2019 experience in level design with at least 1-2 years in an expert or leadership capacity.\nExperience with game editors, Unreal Engine, and/or 3D packages.\nExtensive knowledge of current titles, as well as works of art, such as movies, architecture or visual arts, to be used as reference for crafting and communicating original ideas.\nExcellent understanding of level design fundamentals and the role of level design in the overall player experience.\nProactive problem-solving skills and an ability to effectively communicate solutions, as well as own and drive topics independently in a multi-disciplinary collaborative environment.\nAbility to create map layouts on all stages \u2013 from simple drawings to fully functional levels in Unreal Engine.\nAbility to use all elements of the game world, including level geometry, texturing, lighting, sound and VFX to craft unique player experiences.\nExcellent communication skills & proven ability to work within a team.\nFluent English."", ""responsibilities"": ""Designing, prototyping, iterating on and polishing in-game levels, including level geometry, enemy encounters and other gameplay elements, using our proprietary tools and Unreal Engine 5.\nCrafting unique spaces where gameplay flow and visual composition form memorable experiences.\nDeveloping and working within predefined level metrics.\nWorking closely with other teams to ensure created levels contribute to and enhance the gameplay and game narrative.\nCooperating closely with Designers, Artists and Programmers to ensure the highest possible quality of encounters.\nProactively suggesting improvements to gameplay systems and principles."", ""technical_details"": {""skills"": [""Unreal Engine"", ""Excel""], ""languages"": [""English""], ""minimum_years"": 7}}"
ac139e9d-3baf-46a2-8df5-838538ea03f8,37c5859e-2e45-4d4a-8f35-1f3f38662acb,cdprojektred,CD PROJEKT RED,https://www.cdprojektred.com/en/jobs/22114-senior-quest-designer,Senior Quest Designer,Hadar,"Warsaw, Masovian Voivodeship, Poland",full-time,,1,True,2026-06-14 19:15:37.326850+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": 404580, ""min"": 255600, ""currency"": ""PLN""}, ""qualifications"": ""At least 4 years of experience working in a Quest or Mission Design position.\nHigh creativity and exceptional level of narrative proficiency.\nProven high proficiency with writing scenarios, screenplays or short stories.\nHigh proficiency with visual scripting tools.\nExperience with game editors and game design tools.\nStrong critical thinking and analytical skills.\nSense for designing in-game features as well as tools for efficient implementation.\nAbility to receive and apply feedback in a highly iterative environment.\nProven ability to effectively work across teams involved in a game development lifecycle.\nExcellent communication skills.\nFluent English.\nCredited work on narrative field for movies, plays or books.\nKnowledge of Unreal Engine 5 Blueprints.\nExperience in an academic field."", ""responsibilities"": ""Co-creating vision of a new project.\nCreating the storyline on a detailed level.\nDesigning quests and implementing them using Unreal Engine 5.\nPlanning assets required for the creation of the quests.\nCooperating with other departments.\nIntegrating delivered assets (like gameplay elements, locations, characters, dialogue etc.) into a seamless, engaging and unique experience.\nMaintaining the highest possible quality of quests, and fixing reported bugs.\nCreating and maintaining design documentation."", ""technical_details"": {""skills"": [""Blueprints"", ""Visual Scripting"", ""Unreal Engine"", ""Excel"", ""Ink""], ""languages"": [""English""], ""minimum_years"": 4}}"
bca4c0bc-6b19-46e1-a284-d34e66ec2a9c,37c5859e-2e45-4d4a-8f35-1f3f38662acb,cdprojektred,CD PROJEKT RED,https://www.cdprojektred.com/en/jobs/22064-senior-narrative-designer,Senior Narrative Designer,Cyberpunk 2,"Boston, MA, United States",full-time,,1,True,2026-06-14 19:15:37.326824+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": 196000, ""min"": 118800, ""currency"": ""USD""}, ""qualifications"": ""Create detailed storylines and believable worlds around them\nDesign quests, NPC communities and open world events.\nImplement designed content through visual scripting using a proprietary toolset within UE5.\nPlan the assets required to create your content.\nCollaborate with other departments as part of an interdisciplinary content creation team.\nIntegrate delivered assets including gameplay elements, locations, characters, dialogue and other content into a seamless, engaging and unique experience.\nConsistently maintain a high quality bar through review, iteration, and bug fixing.\nAttend content reviews and iterate on designs and implementation based on feedback.\nCreate and maintain design documentation.\n5+ years experience as Quest, Narrative or Open World Designer on AAA projects.\nAt least 1 shipped narrative-driven AAA game.\nExcellent understanding of interactive storytelling.\nIn-depth knowledge of game development and game design.\nProficiency with game engines and visual scripting.\nProficiency with UE5.\nWell-developed communication and organization skills.\nAbility to give, receive and act on feedback.\nAbility to thrive in multinational, interdisciplinary teams.\nAbility to mentor and train members of the team.\nStrong critical and analytical thinking.\nPublished Books, Comic Books, Movies, or other narrative works is a plus."", ""responsibilities"": """", ""technical_details"": {""skills"": [""Visual Scripting"", ""Excel"", ""Ink""], ""languages"": [], ""minimum_years"": 5}}"
d908e28e-b28d-4d20-b9d6-5a8f38104455,37c5859e-2e45-4d4a-8f35-1f3f38662acb,cdprojektred,CD PROJEKT RED,https://www.cdprojektred.com/en/jobs/22032-senior-gameplay-designer,Senior Gameplay Designer,Hadar,"Warsaw, Masovian Voivodeship, Poland",full-time,,0.32,True,2026-06-14 19:15:37.326803+00:00,2026-06-28 20:56:38.555469+00:00,"{""salary_range"": {""max"": null, ""min"": null, ""currency"": null}, ""qualifications"": ""At least 5+ years of professional experience in a similar role.\nProven success in creating, and having ownership over gameplay processes like features, gameplay mechanics etc.\nExperience in working with Unreal Engine 5 - prototyping, implementation and iteration.\nExperience contributing to all stages of the AAA game development lifecycle \u2014 from planning and pre-production through production, release, and post-launch \u2014 on one or more projects.\nOpenness to receiving and giving feedback about your work.\nAbility to include others in the design process.\nExcellent communication and teamwork skills, with the ability to work effectively with cross-disciplinary teams and openness for changes & experimentation.\nDemonstrated commitment to taking ownership, setting goals, exchanging knowledge and driving initiatives independently.\nPassion for professional growth and staying updated on industry trends to understand what makes something intuitive, fun, and engaging\nFluent in English (written and spoken).\nFamiliarity with Agile methodologies.\nOpenness for changes & experimentation, high-quality passion and a good sense of humor are appreciated!"", ""responsibilities"": ""Proposing and documenting an innovative design for systems and features that follows the game direction.\nIterating and improving documentation for existing systems and features.\nDesigning, prototyping, scripting, iterating on features using a Unreal Engine 5.\nWorking in multidisciplinary teams on prototyping and implementing stages, ensuring that the gameplay functionality, combat systems, as well as the overall gameplay experience are carried through to completion in the highest possible quality.\nTaking ownership of specific features/systems of the game."", ""technical_details"": {""skills"": [""Go"", ""Unreal Engine"", ""Excel"", ""Agile"", ""IK""], ""languages"": [""English""], ""minimum_years"": 5}}"
